repaymentId,loanAccountNo,customerId,customerName,mobileNumber,email,branchCode,ifscCode,paymentMode,amount,penaltyAmount,totalAmount,status,paymentDate,dueDate,referenceNumber,remarks
RPY001509,LN271059,CUST97267,Fitan Rattan,7245930611,mohammedbuch@example.com,BR486,SBIN0246556,CASH,24401.64,971.56,25373.2,REVERSED,2026-06-09,2026-05-17,REF67204245,Payment received successfully
RPY001510,LN446274,CUST64324,Madhav Mital,9941305583,parekhaarna@example.org,BR265,SBIN0715429,IMPS,6704.12,1826.64,8530.76,PENDING,2026-02-16,2026-02-08,REF53248112,Delayed payment
RPY001511,LN176113,CUST73529,Mitali Sinha,7685010652,rborra@example.org,BR744,SBIN0209050,NETBANKING,27378.53,519.12,27897.65,FAILED,2026-06-07,2026-05-01,REF53697962,Transaction failed at gateway
RPY001512,LN947188,CUST32074,Viraj Pingle,7582838818,borraoscar@example.net,BR338,SBIN0327005,UPI,13921.17,276.4,14197.57,PENDING,2026-01-20,2026-01-12,REF10018816,Customer requested reversal
RPY001513,LN608798,CUST31598,Dominic Kapoor,6612837566,davegaurang@example.org,BR571,SBIN0150598,IMPS,34952.53,1447.42,36399.95,FAILED,2026-02-19,2026-02-13,REF78157453,Auto-debit processed
RPY001514,LN731338,CUST71192,Noah Kata,9858555735,mannedayamai@example.com,BR650,SBIN0553067,CHEQUE,29385.69,1032.8,30418.49,SUCCESS,2026-03-02,2026-01-18,REF77792004,Transaction failed at gateway
RPY001515,LN272230,CUST11375,Ojasvi Mangat,7908867449,yahvidash@example.com,BR260,SBIN0714447,IMPS,27199.45,1351.97,28551.42,INVALID,2026-06-11,2026-05-02,REF17516589,
RPY001516,LN781069,CUST29660,Onveer Parmer,9626561456,azaanchatterjee@example.org,BR132,SBIN0260574,IMPS,33269.73,401.18,33670.91,FAILED,2026-01-13,2026-01-03,REF20273467,
RPY001517,LN329134,CUST13074,Isaac Vaidya,9738149309,dashyatin@example.org,BR322,SBIN0463024,NETBANKING,20393.56,1098.82,21492.38,REVERSED,2026-03-30,2026-03-28,REF19375652,Transaction failed at gateway
RPY001518,LN839380,CUST85546,Azad Guha,9698312266,varughesepallavi@example.org,BR448,SBIN0138312,CASH,812.18,1625.37,2437.55,INVALID,2026-04-04,2026-03-31,REF66018356,Payment received successfully
RPY001519,LN891572,CUST88174,Balveer Tailor,9458305118,lopa79@example.org,BR724,SBIN0120828,NETBANKING,34876.56,1772.01,36648.57,REVERSED,2026-03-12,2026-02-25,REF30760050,
RPY001520,LN944039,CUST60105,Gagan Malhotra,6173143594,fvala@example.net,BR105,SBIN0626539,NETBANKING,36965.96,797.86,37763.82,REVERSED,2026-01-27,2025-12-20,REF77110508,Customer requested reversal
RPY001521,LN921723,CUST58712,Omisha Subramaniam,7275999906,rairachana@example.com,BR145,SBIN0360725,CHEQUE,10234.87,1533.76,11768.63,FAILED,2026-03-31,2026-02-25,REF33712848,Transaction failed at gateway
RPY001522,LN236670,CUST10002,Gaurang Krish,9894303912,goswamiucchal@example.org,BR451,SBIN0979867,NETBANKING,12996.43,723.38,13719.81,INVALID,2026-06-19,2026-05-21,REF24693551,Auto-debit processed
RPY001523,LN107389,CUST27014,Parth Baria,6076666838,shanaarnav@example.com,BR911,SBIN0617046,CASH,45256.78,1965.5,47222.28,SUCCESS,2026-05-08,2026-04-22,REF98616791,Delayed payment
RPY001524,LN524653,CUST68534,Lucky Sunder,9703239299,ozalavanya@example.com,BR231,SBIN0835689,IMPS,35358.38,1289.96,36648.34,PENDING,2026-06-21,2026-06-09,REF22444511,Delayed payment
RPY001525,LN341876,CUST15343,Hitesh Bhandari,6946400942,zramesh@example.net,BR758,SBIN0932391,CASH,30923.7,1237.87,32161.57,SUCCESS,2026-03-03,2026-01-30,REF76170259,Transaction failed at gateway
RPY001526,LN529861,CUST14257,Ayushman Mander,6827924676,natarajanhiral@example.net,BR839,SBIN0724419,UPI,3334.29,1499.0,4833.29,PENDING,2026-06-21,2026-06-05,REF86286159,Transaction failed at gateway
RPY001527,LN449900,CUST45707,Owen Balakrishnan,9530464105,harrisonprasad@example.com,BR899,SBIN0901515,UPI,6449.62,1780.33,8229.95,FAILED,2026-06-04,2026-05-24,REF98395426,Delayed payment
RPY001528,LN630621,CUST62618,Samarth Ramaswamy,6448883978,vrishti22@example.net,BR227,SBIN0311301,CASH,7434.55,1266.86,8701.41,FAILED,2026-02-07,2026-02-05,REF94203294,Customer requested reversal
RPY001529,LN270972,CUST52220,Chakrika Nayar,7218940521,chakrikabahl@example.net,BR571,SBIN0553005,IMPS,17240.95,1725.01,18965.96,INVALID,2026-03-29,2026-03-27,REF66901414,Delayed payment
RPY001530,LN498296,CUST68913,Kevin Hora,6902739768,udant52@example.com,BR312,SBIN0940823,CASH,45409.51,1236.58,46646.09,PENDING,2026-06-09,2026-04-28,REF33495349,Transaction failed at gateway
RPY001531,LN782761,CUST54219,Warda Badami,7923394464,tanejacharvi@example.com,BR296,SBIN0784158,NEFT,18188.6,1805.49,19994.09,FAILED,2026-03-21,2026-02-09,REF80372124,Customer requested reversal
RPY001532,LN399197,CUST83745,Aadi Krishnan,8954630130,narulacharvi@example.org,BR897,SBIN0291575,CHEQUE,7853.2,86.16,7939.36,REVERSED,2026-03-26,2026-03-23,REF56979273,Delayed payment
RPY001533,LN194964,CUST51799,Omisha Balay,6539339543,osura@example.org,BR400,SBIN0372075,IMPS,44895.12,1841.78,46736.9,PENDING,2026-06-29,2026-06-10,REF99011284,Auto-debit processed
RPY001534,LN687126,CUST97175,Baghyawati Gopal,9411860204,qadim37@example.org,BR222,SBIN0763292,UPI,35170.25,78.7,35248.95,SUCCESS,2026-06-09,2026-05-27,REF74477354,Transaction failed at gateway
RPY001535,LN935029,CUST73216,Indali Bajaj,8055472873,zoommen@example.org,BR629,SBIN0690712,NETBANKING,16757.62,242.5,17000.12,PENDING,2026-04-14,2026-03-14,REF71834570,Manual verification required
RPY001536,LN762122,CUST19970,Ira Uppal,7399954838,dsinha@example.com,BR110,SBIN0353484,CHEQUE,45033.23,1652.31,46685.54,REVERSED,2026-06-05,2026-05-04,REF55338100,
RPY001537,LN952801,CUST29041,Matthew Dyal,9138680135,nagyeshana@example.net,BR790,SBIN0716513,CASH,43535.29,1978.96,45514.25,REVERSED,2026-02-19,2026-01-08,REF75378883,Customer requested reversal
RPY001538,LN350060,CUST84211,Aarush Natt,7845661861,xkhosla@example.com,BR410,SBIN0348425,CASH,30792.23,1665.79,32458.02,SUCCESS,2026-03-04,2026-02-15,REF92723474,Delayed payment
RPY001539,LN622683,CUST95615,Nandini Narang,7596843507,zkant@example.net,BR367,SBIN0164002,NETBANKING,32443.44,577.83,33021.27,INVALID,2026-03-08,2026-02-07,REF97915599,Payment received successfully
RPY001540,LN361442,CUST18885,Gaurangi De,6497144644,siya86@example.net,BR413,SBIN0866225,NETBANKING,45015.03,1201.27,46216.3,SUCCESS,2026-05-24,2026-04-09,REF79069108,Delayed payment
RPY001541,LN391892,CUST24006,Netra Khatri,7387869230,kumarpriya@example.net,BR331,SBIN0282075,NETBANKING,42106.05,1251.14,43357.19,FAILED,2026-01-28,2025-12-21,REF82823249,Auto-debit processed
RPY001542,LN309865,CUST83391,Mason Andra,7457039939,jagatkarnik@example.org,BR634,SBIN0919326,CASH,13641.66,824.43,14466.09,SUCCESS,2026-03-23,2026-03-23,REF35106546,Transaction failed at gateway
RPY001543,LN779957,CUST90596,Andrew Sunder,6035054624,nagiyashica@example.net,BR778,SBIN0262013,NEFT,39275.1,746.53,40021.63,INVALID,2026-01-14,2025-12-27,REF42724845,Transaction failed at gateway
RPY001544,LN468432,CUST52896,Barkha Rastogi,9099536153,aarnavmajumdar@example.net,BR159,SBIN0448969,NETBANKING,11111.69,739.97,11851.66,FAILED,2026-01-16,2025-12-14,REF78090392,Payment received successfully
RPY001545,LN110378,CUST29145,William Subramaniam,7109348680,chameli67@example.com,BR318,SBIN0458035,NETBANKING,42749.69,1594.5,44344.19,SUCCESS,2026-01-20,2026-01-02,REF82691289,Delayed payment
RPY001546,LN596364,CUST23011,Urvi Sane,7854143611,kalajagat@example.com,BR818,SBIN0930345,UPI,13487.81,382.07,13869.88,INVALID,2026-02-13,2026-01-28,REF43028255,Payment received successfully
RPY001547,LN702257,CUST51092,Bimala Jayaraman,7905131740,balahema@example.org,BR265,SBIN0213973,NETBANKING,10717.27,1173.65,11890.92,FAILED,2026-05-23,2026-04-24,REF31404877,Customer requested reversal
RPY001548,LN126544,CUST57804,Reva Taneja,7963382231,spandya@example.com,BR387,SBIN0945041,NETBANKING,996.19,759.35,1755.54,SUCCESS,2026-06-10,2026-05-02,REF71203428,
RPY001549,LN652976,CUST50163,Wishi Wable,6903272524,lakshit77@example.net,BR787,SBIN0937806,NEFT,37854.56,656.26,38510.82,FAILED,2026-06-10,2026-05-01,REF18422935,Transaction failed at gateway
RPY001550,LN721703,CUST43501,Ishita Shankar,9553087295,bariaomaja@example.net,BR547,SBIN0517710,CHEQUE,23621.12,933.9,24555.02,REVERSED,2026-03-06,2026-02-06,REF98103438,Manual verification required
RPY001551,LN232017,CUST12026,Tanmayi Bhandari,7499814306,rushildivan@example.com,BR755,SBIN0948608,CHEQUE,7828.65,966.79,8795.44,PENDING,2026-06-21,2026-06-21,REF57986831,Manual verification required
RPY001552,LN191132,CUST76901,Omkaar Kapoor,8466731625,ekanichoudhary@example.org,BR181,SBIN0463815,NEFT,16129.41,1491.97,17621.38,INVALID,2026-05-25,2026-05-05,REF84390154,
RPY001553,LN705833,CUST36023,Yutika Sankar,7194452550,nattbhavika@example.org,BR870,SBIN0493027,NETBANKING,28565.6,1967.45,30533.05,SUCCESS,2026-04-03,2026-03-16,REF19076276,Payment received successfully
RPY001554,LN246654,CUST84682,Jagvi Patil,9639681161,gopalinaya@example.org,BR287,SBIN0118282,NETBANKING,45097.98,1424.33,46522.31,INVALID,2026-01-27,2025-12-15,REF87027224,Auto-debit processed
RPY001555,LN233861,CUST94754,Upadhriti Jayaraman,8517882778,anay24@example.com,BR499,SBIN0172814,NEFT,37720.59,140.7,37861.29,SUCCESS,2026-04-25,2026-03-31,REF10486429,Payment received successfully
RPY001556,LN572615,CUST36978,Tanay Srivastava,8382484188,petervohra@example.org,BR153,SBIN0166920,CHEQUE,2046.58,295.0,2341.58,REVERSED,2026-01-16,2025-12-20,REF39238699,Auto-debit processed
RPY001557,LN255867,CUST35118,Osha Dar,6288374543,aachal74@example.com,BR807,SBIN0130371,CASH,5420.64,1588.94,7009.58,REVERSED,2026-03-17,2026-03-05,REF14794638,Payment received successfully
RPY001558,LN520033,CUST72288,Jagrati Ghosh,9258548024,ukhurana@example.com,BR713,SBIN0435779,IMPS,46901.09,267.83,47168.92,SUCCESS,2026-01-01,2025-12-25,REF92629638,Manual verification required
RPY001559,LN953222,CUST36904,Ucchal Hayre,6317566274,igandhi@example.com,BR249,SBIN0272585,CASH,32109.74,243.65,32353.39,SUCCESS,2026-03-11,2026-01-29,REF98475502,Auto-debit processed
RPY001560,LN393492,CUST18512,Karan Sagar,8685511205,sehgalmaanav@example.com,BR456,SBIN0999110,CHEQUE,22812.83,368.51,23181.34,PENDING,2026-06-27,2026-05-15,REF17779949,Payment received successfully
RPY001561,LN245509,CUST22538,Ganga Sodhi,8141381277,edhitha14@example.org,BR795,SBIN0701759,UPI,29489.59,125.24,29614.83,INVALID,2026-02-03,2026-01-13,REF95148172,Delayed payment
RPY001562,LN274531,CUST70274,Patrick Sahota,9517858013,karan95@example.org,BR541,SBIN0346492,NETBANKING,6853.06,961.67,7814.73,REVERSED,2026-01-17,2025-12-11,REF82632834,Payment received successfully
RPY001563,LN935843,CUST61299,Harinakshi Hora,9764952118,jonathanchaudhary@example.org,BR967,SBIN0182032,IMPS,39785.26,1189.99,40975.25,FAILED,2026-01-07,2025-12-06,REF70070954,
RPY001564,LN718995,CUST71136,Jai Patel,7443029875,chandran82@example.org,BR252,SBIN0166595,CASH,4146.83,244.49,4391.32,FAILED,2026-03-11,2026-02-02,REF21682237,Manual verification required
RPY001565,LN779143,CUST75617,Isha Patla,9398622377,narasimhanvansha@example.net,BR741,SBIN0605746,UPI,3466.1,1139.55,4605.65,REVERSED,2026-01-17,2025-12-12,REF53012914,Customer requested reversal
RPY001566,LN407333,CUST34630,Shivansh Biswas,7264116135,ronithkota@example.com,BR580,SBIN0634839,UPI,34694.56,870.29,35564.85,FAILED,2026-04-27,2026-04-13,REF60680150,Auto-debit processed
RPY001567,LN879304,CUST87071,Jack Badal,9852726031,bajwajagdish@example.com,BR237,SBIN0479512,IMPS,10419.64,446.93,10866.57,FAILED,2026-04-14,2026-03-04,REF36527225,Payment received successfully
RPY001568,LN175849,CUST78835,Champak Prashad,9659785666,dubeyxavier@example.net,BR915,SBIN0227060,UPI,45938.81,513.52,46452.33,FAILED,2026-01-02,2025-12-15,REF13472900,Auto-debit processed
RPY001569,LN721421,CUST25625,Charvi Mannan,8125081108,kibeamruta@example.com,BR826,SBIN0816764,NEFT,20680.33,1408.47,22088.8,INVALID,2026-04-11,2026-03-14,REF16368254,Manual verification required
RPY001570,LN916912,CUST48422,Pahal Grover,8011087250,kgulati@example.net,BR251,SBIN0409458,NETBANKING,24324.58,643.21,24967.79,INVALID,2026-02-22,2026-02-04,REF27481587,Auto-debit processed
RPY001571,LN121556,CUST11503,Frado Balan,7831290398,kashishravi@example.org,BR815,SBIN0495603,NEFT,28045.16,157.14,28202.3,SUCCESS,2026-05-28,2026-05-26,REF59847785,Manual verification required
RPY001572,LN329053,CUST26795,Nachiket Bath,8725668537,ekantikanazareth@example.org,BR849,SBIN0493618,UPI,39827.69,725.83,40553.52,REVERSED,2026-04-28,2026-04-19,REF38699118,Transaction failed at gateway
RPY001573,LN454669,CUST55841,Zansi Jha,6425403876,vranganathan@example.org,BR152,SBIN0837843,CHEQUE,27774.5,1699.26,29473.76,REVERSED,2026-05-12,2026-04-09,REF18148263,Auto-debit processed
RPY001574,LN755573,CUST87901,Atharv Bhakta,7535284013,godaveda@example.net,BR688,SBIN0144038,CHEQUE,5822.59,974.62,6797.21,SUCCESS,2026-05-20,2026-04-14,REF92952108,Auto-debit processed
RPY001575,LN242288,CUST56055,Urvi Keer,7402324212,jrattan@example.org,BR831,SBIN0683411,NEFT,5815.81,546.07,6361.88,INVALID,2026-04-17,2026-04-04,REF78315502,Auto-debit processed
RPY001576,LN293161,CUST56306,Yagnesh Tandon,9202176202,talwarmadhavi@example.net,BR838,SBIN0331925,CHEQUE,27563.35,971.84,28535.19,PENDING,2026-03-19,2026-02-28,REF97927361,Payment received successfully
RPY001577,LN676312,CUST10926,Pallavi Khatri,7196837002,tkashyap@example.org,BR294,SBIN0987544,NEFT,28052.97,1563.78,29616.75,PENDING,2026-04-07,2026-03-03,REF96290622,Customer requested reversal
RPY001578,LN360639,CUST95606,Patrick Dave,7334766355,gaurangigulati@example.org,BR611,SBIN0903043,NETBANKING,34595.28,791.69,35386.97,FAILED,2026-06-25,2026-05-15,REF85720434,
RPY001579,LN659429,CUST62615,Manan Oak,8180498862,aarna24@example.org,BR561,SBIN0210044,NEFT,4236.93,174.35,4411.28,PENDING,2026-04-16,2026-03-23,REF91272875,Customer requested reversal
RPY001580,LN135622,CUST28643,Aryan Hora,6902659228,balendraamble@example.com,BR407,SBIN0393532,CHEQUE,36400.23,1891.82,38292.05,FAILED,2026-02-02,2025-12-31,REF76451874,
RPY001581,LN376287,CUST40383,Tanay Sani,8774498115,krishna74@example.net,BR363,SBIN0708423,CASH,21802.81,638.2,22441.01,PENDING,2026-05-15,2026-04-27,REF52532893,
RPY001582,LN469521,CUST34288,Nandini Ghose,7455510631,pingleliam@example.net,BR998,SBIN0858337,NETBANKING,45337.03,1368.58,46705.61,PENDING,2026-06-29,2026-05-21,REF92450242,Payment received successfully
RPY001583,LN889108,CUST91378,Hitesh Bajaj,7221172226,ladaachal@example.net,BR648,SBIN0686442,CASH,30140.17,78.04,30218.21,SUCCESS,2026-06-14,2026-06-02,REF81157995,Transaction failed at gateway
RPY001584,LN366083,CUST16122,Vihaan Kunda,9771460882,morartejas@example.com,BR123,SBIN0441056,NETBANKING,10591.82,1080.9,11672.72,REVERSED,2026-04-25,2026-03-31,REF81699027,Delayed payment
RPY001585,LN151279,CUST52943,Azaan Nath,9687817321,owagle@example.org,BR991,SBIN0506385,CASH,49994.84,839.31,50834.15,SUCCESS,2026-03-03,2026-01-18,REF12111857,Customer requested reversal
RPY001586,LN931017,CUST78935,Dalaja Ahuja,9192666672,bumbudyati@example.com,BR173,SBIN0931914,IMPS,12741.51,527.49,13269.0,PENDING,2026-04-18,2026-04-13,REF28888952,Transaction failed at gateway
RPY001587,LN218037,CUST68771,Vinaya Varughese,8654270885,amrutadugar@example.com,BR208,SBIN0162581,CHEQUE,13073.88,1568.02,14641.9,PENDING,2026-04-12,2026-03-24,REF53780350,Payment received successfully
RPY001588,LN687453,CUST32510,Omisha Ramanathan,8598315468,pbehl@example.net,BR750,SBIN0750191,CASH,47375.42,200.3,47575.72,SUCCESS,2026-06-16,2026-05-14,REF13685961,Delayed payment
RPY001589,LN749366,CUST10294,Jai Sen,6234338130,wramakrishnan@example.org,BR164,SBIN0527371,NEFT,15804.58,379.6,16184.18,PENDING,2026-05-27,2026-04-24,REF15198928,
RPY001590,LN663946,CUST92662,Triveni Ganesan,9865921825,croy@example.org,BR425,SBIN0648938,CHEQUE,32932.47,1116.53,34049.0,INVALID,2026-06-02,2026-04-27,REF81921639,Manual verification required
RPY001591,LN138541,CUST21550,Ekbal Dash,6418251964,vinayamaster@example.net,BR321,SBIN0713685,NETBANKING,21696.59,1114.99,22811.58,REVERSED,2026-05-05,2026-04-05,REF30034544,Payment received successfully
RPY001592,LN202445,CUST12497,Amol Narang,8307506784,leena57@example.net,BR838,SBIN0536697,NEFT,29673.64,1429.88,31103.52,PENDING,2026-03-06,2026-02-12,REF90682261,
RPY001593,LN648143,CUST60551,Harsh Nayak,7295143376,tailorsaumya@example.net,BR451,SBIN0653313,NETBANKING,4522.53,502.22,5024.75,SUCCESS,2026-05-27,2026-04-23,REF76831330,Delayed payment
RPY001594,LN213628,CUST17191,Aishani Goda,8749163355,pagarwal@example.org,BR181,SBIN0725970,NEFT,19177.25,857.33,20034.58,PENDING,2026-04-14,2026-04-08,REF72774179,Payment received successfully
RPY001595,LN811704,CUST56808,Shivansh Oak,8812668434,vanyamital@example.com,BR641,SBIN0595445,NEFT,21138.25,785.04,21923.29,FAILED,2026-03-14,2026-03-02,REF30373016,Customer requested reversal
RPY001596,LN547673,CUST81582,Saanvi Bedi,9274304004,joshua45@example.com,BR293,SBIN0584244,NETBANKING,18229.96,1656.95,19886.91,INVALID,2026-03-10,2026-02-04,REF37527710,Auto-debit processed
RPY001597,LN479405,CUST18711,Tanveer Gill,8607114218,rthaman@example.org,BR518,SBIN0288236,CHEQUE,31970.9,1550.56,33521.46,PENDING,2026-01-09,2025-12-05,REF42639005,Payment received successfully
RPY001598,LN177191,CUST36390,Kala Rau,7731604526,qmody@example.org,BR637,SBIN0675475,IMPS,25615.02,315.99,25931.01,SUCCESS,2026-06-25,2026-05-26,REF99296043,Customer requested reversal
RPY001599,LN380032,CUST60729,Urvi Sama,8787394825,nayarsamesh@example.com,BR266,SBIN0671636,NETBANKING,23999.59,713.19,24712.78,PENDING,2026-06-04,2026-06-01,REF58185878,Transaction failed at gateway
RPY001600,LN217676,CUST42247,Chandresh Wason,7082377744,settyyachana@example.com,BR623,SBIN0854140,NEFT,46531.38,1366.94,47898.32,FAILED,2026-06-08,2026-05-05,REF33094009,Auto-debit processed
RPY001601,LN352467,CUST95254,Mahika Agrawal,7423314757,finnminhas@example.com,BR837,SBIN0975316,NETBANKING,12969.41,177.9,13147.31,REVERSED,2026-05-17,2026-05-15,REF99026608,Customer requested reversal
RPY001602,LN151958,CUST66172,Sanaya Bali,8454364570,dev73@example.com,BR786,SBIN0135903,UPI,11225.63,1827.2,13052.83,SUCCESS,2026-04-08,2026-03-16,REF28124466,Auto-debit processed
RPY001603,LN363923,CUST39390,Shivani Pant,9493542676,pandyasamesh@example.net,BR631,SBIN0246582,NETBANKING,37234.42,711.41,37945.83,INVALID,2026-04-01,2026-02-21,REF11657803,Auto-debit processed
RPY001604,LN346523,CUST68671,Eta Biswas,8607374180,samuellal@example.net,BR140,SBIN0747852,UPI,49974.81,1746.91,51721.72,PENDING,2026-01-30,2026-01-21,REF18725834,Delayed payment
RPY001605,LN304566,CUST22732,Wyatt Sathe,9375858034,edin@example.com,BR891,SBIN0988643,NETBANKING,20367.92,1999.22,22367.14,FAILED,2026-01-29,2026-01-13,REF57851342,Payment received successfully
RPY001606,LN639603,CUST22062,Wahab Gopal,8244065439,riya96@example.net,BR449,SBIN0527259,NETBANKING,36284.57,508.03,36792.6,REVERSED,2026-06-14,2026-05-07,REF23611381,Payment received successfully
RPY001607,LN708517,CUST16830,Sarthak Parmar,8714929347,cmann@example.com,BR109,SBIN0356271,CASH,37607.62,1635.17,39242.79,FAILED,2026-01-07,2025-12-15,REF52399946,Delayed payment
RPY001608,LN656630,CUST89010,Triveni Sinha,9394195955,skulkarni@example.com,BR893,SBIN0227454,UPI,31083.63,1596.45,32680.08,REVERSED,2026-03-10,2026-02-20,REF76788052,Customer requested reversal
RPY001609,LN262495,CUST65713,Jason Kaul,7770667241,lnarasimhan@example.com,BR417,SBIN0359793,CHEQUE,3403.88,1613.55,5017.43,SUCCESS,2026-04-14,2026-04-03,REF58294958,Payment received successfully
RPY001610,LN565280,CUST33982,Anika Munshi,8748405746,hariniharika@example.net,BR215,SBIN0484901,UPI,32083.21,697.33,32780.54,INVALID,2026-01-01,2025-12-12,REF97830716,Manual verification required
RPY001611,LN130264,CUST36819,Libni Shroff,9190213654,ishwarbala@example.net,BR353,SBIN0510377,NEFT,2103.42,1728.78,3832.2,SUCCESS,2026-03-07,2026-03-05,REF16771156,Manual verification required
RPY001612,LN493408,CUST63778,Arjun Sethi,7725403963,wagletejas@example.net,BR925,SBIN0726077,CHEQUE,21738.97,714.97,22453.94,FAILED,2026-03-05,2026-02-26,REF55316631,
RPY001613,LN132628,CUST23732,Chaitaly Dar,7157926128,bumbkrishna@example.com,BR615,SBIN0544154,CHEQUE,26535.1,418.53,26953.63,INVALID,2026-03-25,2026-02-26,REF17933079,Auto-debit processed
RPY001614,LN985747,CUST33135,Tanveer Kunda,7510133708,krishnamurthytanmayi@example.net,BR496,SBIN0952236,NETBANKING,671.42,904.61,1576.03,SUCCESS,2026-01-23,2025-12-26,REF57603410,Auto-debit processed
RPY001615,LN750698,CUST27051,Manya Manne,6064154212,danielmunshi@example.org,BR309,SBIN0588143,NETBANKING,7410.25,656.25,8066.5,PENDING,2026-05-06,2026-04-25,REF78203265,
